Modified Julian Date,UNIX time,Julian/Gregorian,Common year,Common month,Common day,Imperial era,Era name,Japanese year,Northern Court era name,Northern Court year,Is leap month,Japanese month,Japanese day
-132751,-14976403200,J,1495,5,24,2155,明応,4,,,0,5,1
-132743,-14975712000,J,1495,6,1,2155,明応,4,,,0,5,9
-132721,-14973811200,J,1495,6,23,2155,明応,4,,,0,6,1
-132713,-14973120000,J,1495,7,1,2155,明応,4,,,0,6,9
-132692,-14971305600,J,1495,7,22,2155,明応,4,,,0,7,1
-132682,-14970441600,J,1495,8,1,2155,明応,4,,,0,7,11
-132663,-14968800000,J,1495,8,20,2155,明応,4,,,0,8,1
-132651,-14967763200,J,1495,9,1,2155,明応,4,,,0,8,13
-132633,-14966208000,J,1495,9,19,2155,明応,4,,,0,9,1
-132621,-14965171200,J,1495,10,1,2155,明応,4,,,0,9,13
-132604,-14963702400,J,1495,10,18,2155,明応,4,,,0,10,1
-132590,-14962492800,J,1495,11,1,2155,明応,4,,,0,10,15
-132574,-14961110400,J,1495,11,17,2155,明応,4,,,0,11,1
-132560,-14959900800,J,1495,12,1,2155,明応,4,,,0,11,15
-132544,-14958518400,J,1495,12,17,2155,明応,4,,,0,12,1
-132529,-14957222400,J,1496,1,1,2155,明応,4,,,0,12,16
-132514,-14955926400,J,1496,1,16,2156,明応,5,,,0,1,1
-132498,-14954544000,J,1496,2,1,2156,明応,5,,,0,1,17
-132484,-14953334400,J,1496,2,15,2156,明応,5,,,0,2,1
-132469,-14952038400,J,1496,3,1,2156,明応,5,,,0,2,16
-132455,-14950828800,J,1496,3,15,2156,明応,5,,,1,2,1
-132438,-14949360000,J,1496,4,1,2156,明応,5,,,1,2,18
-132425,-14948236800,J,1496,4,14,2156,明応,5,,,0,3,1
-132408,-14946768000,J,1496,5,1,2156,明応,5,,,0,3,18
-132396,-14945731200,J,1496,5,13,2156,明応,5,,,0,4,1
-132377,-14944089600,J,1496,6,1,2156,明応,5,,,0,4,20
-132367,-14943225600,J,1496,6,11,2156,明応,5,,,0,5,1
-132347,-14941497600,J,1496,7,1,2156,明応,5,,,0,5,21
-132337,-14940633600,J,1496,7,11,2156,明応,5,,,0,6,1
-132316,-14938819200,J,1496,8,1,2156,明応,5,,,0,6,22
-132308,-14938128000,J,1496,8,9,2156,明応,5,,,0,7,1
-132285,-14936140800,J,1496,9,1,2156,明応,5,,,0,7,24
-132279,-14935622400,J,1496,9,7,2156,明応,5,,,0,8,1
-132255,-14933548800,J,1496,10,1,2156,明応,5,,,0,8,25
-132249,-14933030400,J,1496,10,7,2156,明応,5,,,0,9,1
-132224,-14930870400,J,1496,11,1,2156,明応,5,,,0,9,26
-132220,-14930524800,J,1496,11,5,2156,明応,5,,,0,10,1
-132194,-14928278400,J,1496,12,1,2156,明応,5,,,0,10,27
-132190,-14927932800,J,1496,12,5,2156,明応,5,,,0,11,1
-132163,-14925600000,J,1497,1,1,2156,明応,5,,,0,11,28
-132160,-14925340800,J,1497,1,4,2156,明応,5,,,0,12,1
-132132,-14922921600,J,1497,2,1,2156,明応,5,,,0,12,29
-132130,-14922748800,J,1497,2,3,2157,明応,6,,,0,1,1
-132104,-14920502400,J,1497,3,1,2157,明応,6,,,0,1,27
-132101,-14920243200,J,1497,3,4,2157,明応,6,,,0,2,1
-132073,-14917824000,J,1497,4,1,2157,明応,6,,,0,2,29
-132071,-14917651200,J,1497,4,3,2157,明応,6,,,0,3,1
-132043,-14915232000,J,1497,5,1,2157,明応,6,,,0,3,29
-132041,-14915059200,J,1497,5,3,2157,明応,6,,,0,4,1
-132012,-14912553600,J,1497,6,1,2157,明応,6,,,0,5,1
-131983,-14910048000,J,1497,6,30,2157,明応,6,,,0,6,1
-131982,-14909961600,J,1497,7,1,2157,明応,6,,,0,6,2
-131953,-14907456000,J,1497,7,30,2157,明応,6,,,0,7,1
-131951,-14907283200,J,1497,8,1,2157,明応,6,,,0,7,3
-131924,-14904950400,J,1497,8,28,2157,明応,6,,,0,8,1
-131920,-14904604800,J,1497,9,1,2157,明応,6,,,0,8,5
-131895,-14902444800,J,1497,9,26,2157,明応,6,,,0,9,1
-131890,-14902012800,J,1497,10,1,2157,明応,6,,,0,9,6
-131865,-14899852800,J,1497,10,26,2157,明応,6,,,0,10,1
-131859,-14899334400,J,1497,11,1,2157,明応,6,,,0,10,7
-131836,-14897347200,J,1497,11,24,2157,明応,6,,,0,11,1
-131829,-14896742400,J,1497,12,1,2157,明応,6,,,0,11,8
-131806,-14894755200,J,1497,12,24,2157,明応,6,,,0,12,1
-131798,-14894064000,J,1498,1,1,2157,明応,6,,,0,12,9
-131776,-14892163200,J,1498,1,23,2158,明応,7,,,0,1,1
-131767,-14891385600,J,1498,2,1,2158,明応,7,,,0,1,10
-131747,-14889657600,J,1498,2,21,2158,明応,7,,,0,2,1
-131739,-14888966400,J,1498,3,1,2158,明応,7,,,0,2,9
-131717,-14887065600,J,1498,3,23,2158,明応,7,,,0,3,1
-131708,-14886288000,J,1498,4,1,2158,明応,7,,,0,3,10
-131687,-14884473600,J,1498,4,22,2158,明応,7,,,0,4,1
-131678,-14883696000,J,1498,5,1,2158,明応,7,,,0,4,10
-131658,-14881968000,J,1498,5,21,2158,明応,7,,,0,5,1
-131647,-14881017600,J,1498,6,1,2158,明応,7,,,0,5,12
-131628,-14879376000,J,1498,6,20,2158,明応,7,,,0,6,1
-131617,-14878425600,J,1498,7,1,2158,明応,7,,,0,6,12
-131599,-14876870400,J,1498,7,19,2158,明応,7,,,0,7,1
-131586,-14875747200,J,1498,8,1,2158,明応,7,,,0,7,14
-131569,-14874278400,J,1498,8,18,2158,明応,7,,,0,8,1
-131555,-14873068800,J,1498,9,1,2158,明応,7,,,0,8,15
-131540,-14871772800,J,1498,9,16,2158,明応,7,,,0,9,1
-131525,-14870476800,J,1498,10,1,2158,明応,7,,,0,9,16
-131511,-14869267200,J,1498,10,15,2158,明応,7,,,0,10,1
-131494,-14867798400,J,1498,11,1,2158,明応,7,,,0,10,18
-131481,-14866675200,J,1498,11,14,2158,明応,7,,,1,10,1
-131464,-14865206400,J,1498,12,1,2158,明応,7,,,1,10,18
-131452,-14864169600,J,1498,12,13,2158,明応,7,,,0,11,1
-131433,-14862528000,J,1499,1,1,2158,明応,7,,,0,11,20
-131422,-14861577600,J,1499,1,12,2158,明応,7,,,0,12,1
-131402,-14859849600,J,1499,2,1,2158,明応,7,,,0,12,21
-131393,-14859072000,J,1499,2,10,2159,明応,8,,,0,1,1
-131374,-14857430400,J,1499,3,1,2159,明応,8,,,0,1,20
-131363,-14856480000,J,1499,3,12,2159,明応,8,,,0,2,1
-131343,-14854752000,J,1499,4,1,2159,明応,8,,,0,2,21
-131333,-14853888000,J,1499,4,11,2159,明応,8,,,0,3,1
-131313,-14852160000,J,1499,5,1,2159,明応,8,,,0,3,21
-131304,-14851382400,J,1499,5,10,2159,明応,8,,,0,4,1
-131282,-14849481600,J,1499,6,1,2159,明応,8,,,0,4,23
-131274,-14848790400,J,1499,6,9,2159,明応,8,,,0,5,1
-131252,-14846889600,J,1499,7,1,2159,明応,8,,,0,5,23
-131244,-14846198400,J,1499,7,9,2159,明応,8,,,0,6,1
-131221,-14844211200,J,1499,8,1,2159,明応,8,,,0,6,24
-131215,-14843692800,J,1499,8,7,2159,明応,8,,,0,7,1
-131190,-14841532800,J,1499,9,1,2159,明応,8,,,0,7,26
-131185,-14841100800,J,1499,9,6,2159,明応,8,,,0,8,1
-131160,-14838940800,J,1499,10,1,2159,明応,8,,,0,8,26
-131156,-14838595200,J,1499,10,5,2159,明応,8,,,0,9,1
-131129,-14836262400,J,1499,11,1,2159,明応,8,,,0,9,28
-131127,-14836089600,J,1499,11,3,2159,明応,8,,,0,10,1
-131099,-14833670400,J,1499,12,1,2159,明応,8,,,0,10,29
-131097,-14833497600,J,1499,12,3,2159,明応,8,,,0,11,1
-131068,-14830992000,J,1500,1,1,2159,明応,8,,,0,12,1
-131038,-14828400000,J,1500,1,31,2160,明応,9,,,0,1,1
-131037,-14828313600,J,1500,2,1,2160,明応,9,,,0,1,2
-131009,-14825894400,J,1500,2,29,2160,明応,9,,,0,2,1
-131008,-14825808000,J,1500,3,1,2160,明応,9,,,0,2,2
-130979,-14823302400,J,1500,3,30,2160,明応,9,,,0,3,1
-130977,-14823129600,J,1500,4,1,2160,明応,9,,,0,3,3
-130949,-14820710400,J,1500,4,29,2160,明応,9,,,0,4,1
-130947,-14820537600,J,1500,5,1,2160,明応,9,,,0,4,3
-130920,-14818204800,J,1500,5,28,2160,明応,9,,,0,5,1
-130916,-14817859200,J,1500,6,1,2160,明応,9,,,0,5,5
-130890,-14815612800,J,1500,6,27,2160,明応,9,,,0,6,1
-130886,-14815267200,J,1500,7,1,2160,明応,9,,,0,6,5
-130861,-14813107200,J,1500,7,26,2160,明応,9,,,0,7,1
-130855,-14812588800,J,1500,8,1,2160,明応,9,,,0,7,7
-130831,-14810515200,J,1500,8,25,2160,明応,9,,,0,8,1
-130824,-14809910400,J,1500,9,1,2160,明応,9,,,0,8,8
-130801,-14807923200,J,1500,9,24,2160,明応,9,,,0,9,1
-130794,-14807318400,J,1500,10,1,2160,明応,9,,,0,9,8
-130772,-14805417600,J,1500,10,23,2160,明応,9,,,0,10,1
-130763,-14804640000,J,1500,11,1,2160,明応,9,,,0,10,10
-130742,-14802825600,J,1500,11,22,2160,明応,9,,,0,11,1
-130733,-14802048000,J,1500,12,1,2160,明応,9,,,0,11,10
-130713,-14800320000,J,1500,12,21,2160,明応,9,,,0,12,1
-130702,-14799369600,J,1501,1,1,2160,明応,9,,,0,12,12
-130684,-14797814400,J,1501,1,19,2161,明応,10,,,0,1,1
-130671,-14796691200,J,1501,2,1,2161,明応,10,,,0,1,14
-130654,-14795222400,J,1501,2,18,2161,明応,10,,,0,2,1
-130643,-14794272000,J,1501,3,1,2161,明応,10,,,0,2,12
-130626,-14792803200,J,1501,3,18,2161,文亀,1,,,0,2,29
-130625,-14792716800,J,1501,3,19,2161,文亀,1,,,0,3,1
-130612,-14791593600,J,1501,4,1,2161,文亀,1,,,0,3,14
-130595,-14790124800,J,1501,4,18,2161,文亀,1,,,0,4,1
-130582,-14789001600,J,1501,5,1,2161,文亀,1,,,0,4,14
-130566,-14787619200,J,1501,5,17,2161,文亀,1,,,0,5,1
-130551,-14786323200,J,1501,6,1,2161,文亀,1,,,0,5,16
-130536,-14785027200,J,1501,6,16,2161,文亀,1,,,0,6,1
-130521,-14783731200,J,1501,7,1,2161,文亀,1,,,0,6,16
-130507,-14782521600,J,1501,7,15,2161,文亀,1,,,1,6,1
-130490,-14781052800,J,1501,8,1,2161,文亀,1,,,1,6,18
-130477,-14779929600,J,1501,8,14,2161,文亀,1,,,0,7,1
-130459,-14778374400,J,1501,9,1,2161,文亀,1,,,0,7,19
-130447,-14777337600,J,1501,9,13,2161,文亀,1,,,0,8,1
-130429,-14775782400,J,1501,10,1,2161,文亀,1,,,0,8,19
-130418,-14774832000,J,1501,10,12,2161,文亀,1,,,0,9,1
-130398,-14773104000,J,1501,11,1,2161,文亀,1,,,0,9,21
-130388,-14772240000,J,1501,11,11,2161,文亀,1,,,0,10,1
-130368,-14770512000,J,1501,12,1,2161,文亀,1,,,0,10,21
-130358,-14769648000,J,1501,12,11,2161,文亀,1,,,0,11,1
-130337,-14767833600,J,1502,1,1,2161,文亀,1,,,0,11,22
-130329,-14767142400,J,1502,1,9,2161,文亀,1,,,0,12,1
-130306,-14765155200,J,1502,2,1,2161,文亀,1,,,0,12,24
-130299,-14764550400,J,1502,2,8,2162,文亀,2,,,0,1,1
-130278,-14762736000,J,1502,3,1,2162,文亀,2,,,0,1,22
-130270,-14762044800,J,1502,3,9,2162,文亀,2,,,0,2,1
-130247,-14760057600,J,1502,4,1,2162,文亀,2,,,0,2,24
-130241,-14759539200,J,1502,4,7,2162,文亀,2,,,0,3,1
-130217,-14757465600,J,1502,5,1,2162,文亀,2,,,0,3,25
-130211,-14756947200,J,1502,5,7,2162,文亀,2,,,0,4,1
-130186,-14754787200,J,1502,6,1,2162,文亀,2,,,0,4,26
-130182,-14754441600,J,1502,6,5,2162,文亀,2,,,0,5,1
-130156,-14752195200,J,1502,7,1,2162,文亀,2,,,0,5,27
-130152,-14751849600,J,1502,7,5,2162,文亀,2,,,0,6,1
-130125,-14749516800,J,1502,8,1,2162,文亀,2,,,0,6,28
-130123,-14749344000,J,1502,8,3,2162,文亀,2,,,0,7,1
-130094,-14746838400,J,1502,9,1,2162,文亀,2,,,0,7,30
-130093,-14746752000,J,1502,9,2,2162,文亀,2,,,0,8,1
-130064,-14744246400,J,1502,10,1,2162,文亀,2,,,0,9,1
-130034,-14741654400,J,1502,10,31,2162,文亀,2,,,0,10,1
-130033,-14741568000,J,1502,11,1,2162,文亀,2,,,0,10,2
-130004,-14739062400,J,1502,11,30,2162,文亀,2,,,0,11,1
-130003,-14738976000,J,1502,12,1,2162,文亀,2,,,0,11,2
-129974,-14736470400,J,1502,12,30,2162,文亀,2,,,0,12,1
-129972,-14736297600,J,1503,1,1,2162,文亀,2,,,0,12,3
-129945,-14733964800,J,1503,1,28,2163,文亀,3,,,0,1,1
-129941,-14733619200,J,1503,2,1,2163,文亀,3,,,0,1,5
-129915,-14731372800,J,1503,2,27,2163,文亀,3,,,0,2,1
-129913,-14731200000,J,1503,3,1,2163,文亀,3,,,0,2,3
-129886,-14728867200,J,1503,3,28,2163,文亀,3,,,0,3,1
-129882,-14728521600,J,1503,4,1,2163,文亀,3,,,0,3,5
-129857,-14726361600,J,1503,4,26,2163,文亀,3,,,0,4,1
-129852,-14725929600,J,1503,5,1,2163,文亀,3,,,0,4,6
-129827,-14723769600,J,1503,5,26,2163,文亀,3,,,0,5,1
-129821,-14723251200,J,1503,6,1,2163,文亀,3,,,0,5,7
-129798,-14721264000,J,1503,6,24,2163,文亀,3,,,0,6,1
-129791,-14720659200,J,1503,7,1,2163,文亀,3,,,0,6,8
-129769,-14718758400,J,1503,7,23,2163,文亀,3,,,0,7,1
-129760,-14717980800,J,1503,8,1,2163,文亀,3,,,0,7,10
-129739,-14716166400,J,1503,8,22,2163,文亀,3,,,0,8,1
-129729,-14715302400,J,1503,9,1,2163,文亀,3,,,0,8,11
-129709,-14713574400,J,1503,9,21,2163,文亀,3,,,0,9,1
-129699,-14712710400,J,1503,10,1,2163,文亀,3,,,0,9,11
-129680,-14711068800,J,1503,10,20,2163,文亀,3,,,0,10,1
-129668,-14710032000,J,1503,11,1,2163,文亀,3,,,0,10,13
-129650,-14708476800,J,1503,11,19,2163,文亀,3,,,0,11,1
-129638,-14707440000,J,1503,12,1,2163,文亀,3,,,0,11,13
-129620,-14705884800,J,1503,12,19,2163,文亀,3,,,0,12,1
-129607,-14704761600,J,1504,1,1,2163,文亀,3,,,0,12,14
-129590,-14703292800,J,1504,1,18,2164,文亀,4,,,0,1,1
-129576,-14702083200,J,1504,2,1,2164,文亀,4,,,0,1,15
-129561,-14700787200,J,1504,2,16,2164,文亀,4,,,0,2,1
-129547,-14699577600,J,1504,3,1,2164,文亀,4,,,0,2,15
-129532,-14698281600,J,1504,3,16,2164,永正,1,,,0,2,30
-129531,-14698195200,J,1504,3,17,2164,永正,1,,,0,3,1
-129516,-14696899200,J,1504,4,1,2164,永正,1,,,0,3,16
-129502,-14695689600,J,1504,4,15,2164,永正,1,,,1,3,1
-129486,-14694307200,J,1504,5,1,2164,永正,1,,,1,3,17
-129473,-14693184000,J,1504,5,14,2164,永正,1,,,0,4,1
-129455,-14691628800,J,1504,6,1,2164,永正,1,,,0,4,19
-129443,-14690592000,J,1504,6,13,2164,永正,1,,,0,5,1
-129425,-14689036800,J,1504,7,1,2164,永正,1,,,0,5,19
-129414,-14688086400,J,1504,7,12,2164,永正,1,,,0,6,1
-129394,-14686358400,J,1504,8,1,2164,永正,1,,,0,6,21
-129385,-14685580800,J,1504,8,10,2164,永正,1,,,0,7,1
-129363,-14683680000,J,1504,9,1,2164,永正,1,,,0,7,23
-129355,-14682988800,J,1504,9,9,2164,永正,1,,,0,8,1
-129333,-14681088000,J,1504,10,1,2164,永正,1,,,0,8,23
-129326,-14680483200,J,1504,10,8,2164,永正,1,,,0,9,1
-129302,-14678409600,J,1504,11,1,2164,永正,1,,,0,9,25
-129296,-14677891200,J,1504,11,7,2164,永正,1,,,0,10,1
-129272,-14675817600,J,1504,12,1,2164,永正,1,,,0,10,25
-129266,-14675299200,J,1504,12,7,2164,永正,1,,,0,11,1
-129241,-14673139200,J,1505,1,1,2164,永正,1,,,0,11,26
-129236,-14672707200,J,1505,1,6,2164,永正,1,,,0,12,1
-129210,-14670460800,J,1505,2,1,2164,永正,1,,,0,12,27
-129207,-14670201600,J,1505,2,4,2165,永正,2,,,0,1,1
-129182,-14668041600,J,1505,3,1,2165,永正,2,,,0,1,26
-129177,-14667609600,J,1505,3,6,2165,永正,2,,,0,2,1
-129151,-14665363200,J,1505,4,1,2165,永正,2,,,0,2,27
-129147,-14665017600,J,1505,4,5,2165,永正,2,,,0,3,1
-129121,-14662771200,J,1505,5,1,2165,永正,2,,,0,3,27
-129118,-14662512000,J,1505,5,4,2165,永正,2,,,0,4,1
-129090,-14660092800,J,1505,6,1,2165,永正,2,,,0,4,29
-129089,-14660006400,J,1505,6,2,2165,永正,2,,,0,5,1
-129060,-14657500800,J,1505,7,1,2165,永正,2,,,0,5,30
-129059,-14657414400,J,1505,7,2,2165,永正,2,,,0,6,1
-129030,-14654908800,J,1505,7,31,2165,永正,2,,,0,7,1
-129029,-14654822400,J,1505,8,1,2165,永正,2,,,0,7,2
-129001,-14652403200,J,1505,8,29,2165,永正,2,,,0,8,1
-128998,-14652144000,J,1505,9,1,2165,永正,2,,,0,8,4
-128971,-14649811200,J,1505,9,28,2165,永正,2,,,0,9,1
-128968,-14649552000,J,1505,10,1,2165,永正,2,,,0,9,4
-128942,-14647305600,J,1505,10,27,2165,永正,2,,,0,10,1
-128937,-14646873600,J,1505,11,1,2165,永正,2,,,0,10,6
-128912,-14644713600,J,1505,11,26,2165,永正,2,,,0,11,1
-128907,-14644281600,J,1505,12,1,2165,永正,2,,,0,11,6
-128882,-14642121600,J,1505,12,26,2165,永正,2,,,0,12,1
-128876,-14641603200,J,1506,1,1,2165,永正,2,,,0,12,7
-128853,-14639616000,J,1506,1,24,2166,永正,3,,,0,1,1
-128845,-14638924800,J,1506,2,1,2166,永正,3,,,0,1,9
-128823,-14637024000,J,1506,2,23,2166,永正,3,,,0,2,1
-128817,-14636505600,J,1506,3,1,2166,永正,3,,,0,2,7
-128793,-14634432000,J,1506,3,25,2166,永正,3,,,0,3,1
-128786,-14633827200,J,1506,4,1,2166,永正,3,,,0,3,8
-128764,-14631926400,J,1506,4,23,2166,永正,3,,,0,4,1
-128756,-14631235200,J,1506,5,1,2166,永正,3,,,0,4,9
-128734,-14629334400,J,1506,5,23,2166,永正,3,,,0,5,1
-128725,-14628556800,J,1506,6,1,2166,永正,3,,,0,5,10
-128705,-14626828800,J,1506,6,21,2166,永正,3,,,0,6,1
-128695,-14625964800,J,1506,7,1,2166,永正,3,,,0,6,11
-128675,-14624236800,J,1506,7,21,2166,永正,3,,,0,7,1
-128664,-14623286400,J,1506,8,1,2166,永正,3,,,0,7,12
-128646,-14621731200,J,1506,8,19,2166,永正,3,,,0,8,1
-128633,-14620608000,J,1506,9,1,2166,永正,3,,,0,8,14
-128617,-14619225600,J,1506,9,17,2166,永正,3,,,0,9,1
-128603,-14618016000,J,1506,10,1,2166,永正,3,,,0,9,15
-128587,-14616633600,J,1506,10,17,2166,永正,3,,,0,10,1
-128572,-14615337600,J,1506,11,1,2166,永正,3,,,0,10,16
-128558,-14614128000,J,1506,11,15,2166,永正,3,,,0,11,1
-128542,-14612745600,J,1506,12,1,2166,永正,3,,,0,11,17
-128528,-14611536000,J,1506,12,15,2166,永正,3,,,1,11,1
-128511,-14610067200,J,1507,1,1,2166,永正,3,,,1,11,18
-128499,-14609030400,J,1507,1,13,2166,永正,3,,,0,12,1
-128480,-14607388800,J,1507,2,1,2166,永正,3,,,0,12,20
-128469,-14606438400,J,1507,2,12,2167,永正,4,,,0,1,1
-128452,-14604969600,J,1507,3,1,2167,永正,4,,,0,1,18
-128439,-14603846400,J,1507,3,14,2167,永正,4,,,0,2,1
-128421,-14602291200,J,1507,4,1,2167,永正,4,,,0,2,19
-128409,-14601254400,J,1507,4,13,2167,永正,4,,,0,3,1
-128391,-14599699200,J,1507,5,1,2167,永正,4,,,0,3,19
-128380,-14598748800,J,1507,5,12,2167,永正,4,,,0,4,1
-128360,-14597020800,J,1507,6,1,2167,永正,4,,,0,4,21
-128350,-14596156800,J,1507,6,11,2167,永正,4,,,0,5,1
-128330,-14594428800,J,1507,7,1,2167,永正,4,,,0,5,21
-128321,-14593651200,J,1507,7,10,2167,永正,4,,,0,6,1
-128299,-14591750400,J,1507,8,1,2167,永正,4,,,0,6,23
-128291,-14591059200,J,1507,8,9,2167,永正,4,,,0,7,1
-128268,-14589072000,J,1507,9,1,2167,永正,4,,,0,7,24
-128262,-14588553600,J,1507,9,7,2167,永正,4,,,0,8,1
-128238,-14586480000,J,1507,10,1,2167,永正,4,,,0,8,25
-128233,-14586048000,J,1507,10,6,2167,永正,4,,,0,9,1
-128207,-14583801600,J,1507,11,1,2167,永正,4,,,0,9,27
-128203,-14583456000,J,1507,11,5,2167,永正,4,,,0,10,1
-128177,-14581209600,J,1507,12,1,2167,永正,4,,,0,10,27
-128174,-14580950400,J,1507,12,4,2167,永正,4,,,0,11,1
-128146,-14578531200,J,1508,1,1,2167,永正,4,,,0,11,29
-128144,-14578358400,J,1508,1,3,2167,永正,4,,,0,12,1
-128115,-14575852800,J,1508,2,1,2168,永正,5,,,0,1,1
-128086,-14573347200,J,1508,3,1,2168,永正,5,,,0,1,30
-128085,-14573260800,J,1508,3,2,2168,永正,5,,,0,2,1
-128055,-14570668800,J,1508,4,1,2168,永正,5,,,0,3,1
-128026,-14568163200,J,1508,4,30,2168,永正,5,,,0,4,1
-128025,-14568076800,J,1508,5,1,2168,永正,5,,,0,4,2
-127996,-14565571200,J,1508,5,30,2168,永正,5,,,0,5,1
-127994,-14565398400,J,1508,6,1,2168,永正,5,,,0,5,3
-127967,-14563065600,J,1508,6,28,2168,永正,5,,,0,6,1
-127964,-14562806400,J,1508,7,1,2168,永正,5,,,0,6,4
-127937,-14560473600,J,1508,7,28,2168,永正,5,,,0,7,1
-127933,-14560128000,J,1508,8,1,2168,永正,5,,,0,7,5
-127907,-14557881600,J,1508,8,27,2168,永正,5,,,0,8,1
-127902,-14557449600,J,1508,9,1,2168,永正,5,,,0,8,6
-127878,-14555376000,J,1508,9,25,2168,永正,5,,,0,9,1
-127872,-14554857600,J,1508,10,1,2168,永正,5,,,0,9,7
-127849,-14552870400,J,1508,10,24,2168,永正,5,,,0,10,1
-127841,-14552179200,J,1508,11,1,2168,永正,5,,,0,10,9
-127819,-14550278400,J,1508,11,23,2168,永正,5,,,0,11,1
-127811,-14549587200,J,1508,12,1,2168,永正,5,,,0,11,9
-127790,-14547772800,J,1508,12,22,2168,永正,5,,,0,12,1
-127780,-14546908800,J,1509,1,1,2168,永正,5,,,0,12,11
-127760,-14545180800,J,1509,1,21,2169,永正,6,,,0,1,1
-127749,-14544230400,J,1509,2,1,2169,永正,6,,,0,1,12
-127731,-14542675200,J,1509,2,19,2169,永正,6,,,0,2,1
-127721,-14541811200,J,1509,3,1,2169,永正,6,,,0,2,11
-127701,-14540083200,J,1509,3,21,2169,永正,6,,,0,3,1
-127690,-14539132800,J,1509,4,1,2169,永正,6,,,0,3,12
-127672,-14537577600,J,1509,4,19,2169,永正,6,,,0,4,1
-127660,-14536540800,J,1509,5,1,2169,永正,6,,,0,4,13
-127642,-14534985600,J,1509,5,19,2169,永正,6,,,0,5,1
-127629,-14533862400,J,1509,6,1,2169,永正,6,,,0,5,14
-127612,-14532393600,J,1509,6,18,2169,永正,6,,,0,6,1
-127599,-14531270400,J,1509,7,1,2169,永正,6,,,0,6,14
-127583,-14529888000,J,1509,7,17,2169,永正,6,,,0,7,1
-127568,-14528592000,J,1509,8,1,2169,永正,6,,,0,7,16
-127553,-14527296000,J,1509,8,16,2169,永正,6,,,0,8,1
-127537,-14525913600,J,1509,9,1,2169,永正,6,,,0,8,17
-127524,-14524790400,J,1509,9,14,2169,永正,6,,,1,8,1
-127507,-14523321600,J,1509,10,1,2169,永正,6,,,1,8,18
-127494,-14522198400,J,1509,10,14,2169,永正,6,,,0,9,1
-127476,-14520643200,J,1509,11,1,2169,永正,6,,,0,9,19
-127465,-14519692800,J,1509,11,12,2169,永正,6,,,0,10,1
-127446,-14518051200,J,1509,12,1,2169,永正,6,,,0,10,20
-127435,-14517100800,J,1509,12,12,2169,永正,6,,,0,11,1
-127415,-14515372800,J,1510,1,1,2169,永正,6,,,0,11,21
-127406,-14514595200,J,1510,1,10,2169,永正,6,,,0,12,1
-127384,-14512694400,J,1510,2,1,2169,永正,6,,,0,12,23
-127376,-14512003200,J,1510,2,9,2170,永正,7,,,0,1,1
-127356,-14510275200,J,1510,3,1,2170,永正,7,,,0,1,21
-127347,-14509497600,J,1510,3,10,2170,永正,7,,,0,2,1
-127325,-14507596800,J,1510,4,1,2170,永正,7,,,0,2,23
-127317,-14506905600,J,1510,4,9,2170,永正,7,,,0,3,1
-127295,-14505004800,J,1510,5,1,2170,永正,7,,,0,3,23
-127288,-14504400000,J,1510,5,8,2170,永正,7,,,0,4,1
-127264,-14502326400,J,1510,6,1,2170,永正,7,,,0,4,25
-127258,-14501808000,J,1510,6,7,2170,永正,7,,,0,5,1
-127234,-14499734400,J,1510,7,1,2170,永正,7,,,0,5,25
-127229,-14499302400,J,1510,7,6,2170,永正,7,,,0,6,1
-127203,-14497056000,J,1510,8,1,2170,永正,7,,,0,6,27
-127199,-14496710400,J,1510,8,5,2170,永正,7,,,0,7,1
-127172,-14494377600,J,1510,9,1,2170,永正,7,,,0,7,28
-127169,-14494118400,J,1510,9,4,2170,永正,7,,,0,8,1
-127142,-14491785600,J,1510,10,1,2170,永正,7,,,0,8,28
-127140,-14491612800,J,1510,10,3,2170,永正,7,,,0,9,1
-127111,-14489107200,J,1510,11,1,2170,永正,7,,,0,9,30
-127110,-14489020800,J,1510,11,2,2170,永正,7,,,0,10,1
-127081,-14486515200,J,1510,12,1,2170,永正,7,,,0,11,1
-127051,-14483923200,J,1510,12,31,2170,永正,7,,,0,12,1
-127050,-14483836800,J,1511,1,1,2170,永正,7,,,0,12,2
-127021,-14481331200,J,1511,1,30,2171,永正,8,,,0,1,1
-127019,-14481158400,J,1511,2,1,2171,永正,8,,,0,1,3
-126992,-14478825600,J,1511,2,28,2171,永正,8,,,0,2,1
-126991,-14478739200,J,1511,3,1,2171,永正,8,,,0,2,2
-126963,-14476320000,J,1511,3,29,2171,永正,8,,,0,3,1
-126960,-14476060800,J,1511,4,1,2171,永正,8,,,0,3,4
-126933,-14473728000,J,1511,4,28,2171,永正,8,,,0,4,1
-126930,-14473468800,J,1511,5,1,2171,永正,8,,,0,4,4
-126904,-14471222400,J,1511,5,27,2171,永正,8,,,0,5,1
-126899,-14470790400,J,1511,6,1,2171,永正,8,,,0,5,6
-126875,-14468716800,J,1511,6,25,2171,永正,8,,,0,6,1
-126869,-14468198400,J,1511,7,1,2171,永正,8,,,0,6,7
-126845,-14466124800,J,1511,7,25,2171,永正,8,,,0,7,1
-126838,-14465520000,J,1511,8,1,2171,永正,8,,,0,7,8
-126815,-14463532800,J,1511,8,24,2171,永正,8,,,0,8,1
-126807,-14462841600,J,1511,9,1,2171,永正,8,,,0,8,9
-126786,-14461027200,J,1511,9,22,2171,永正,8,,,0,9,1
